9673000	Rhön-Grabfeld	1021.74	79796	Bad Neustadt a.d.Saale	2	9673000	Rhön-Grabfeld	0	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	909	Main-Rhön	3	Ländliche Region	193	Bad Neustadt/Saale	96	Unterfranken	DE266	Rhön-Grabfeld	DE26	Unterfranken	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9674000	Haßberge	956.19	84464	Haßfurt	2	9674000	Haßberge	0	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	909	Main-Rhön	3	Ländliche Region	192	Haßfurt	96	Unterfranken	DE267	Haßberge	DE26	Unterfranken	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9675000	Kitzingen	684.16	90429	Kitzingen	2	9675000	Kitzingen	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	918	Würzburg	2	Region mit Verstädterungsansätzen	189	Kitzingen	96	Unterfranken	DE268	Kitzingen	DE26	Unterfranken	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9676000	Miltenberg	715.53	128484	Miltenberg	2	9676000	Miltenberg	0	2	2	Städtischer Kreis	1	Städtischer Raum	903	Bayerischer Untermain	3	Ländliche Region	196	Aschaffenburg	96	Unterfranken	DE269	Miltenberg	DE26	Unterfranken	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9677000	Main-Spessart	1321.18	126523	Karlstadt	2	9677000	Main-Spessart	0	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	918	Würzburg	2	Region mit Verstädterungsansätzen	195	Lohr am Main	96	Unterfranken	DE26A	Main-Spessart	DE26	Unterfranken	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9678000	Schweinfurt	841.4	115105	Schweinfurt	2	9678000	Kreis u. Stadt Schweinfurt	1	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	909	Main-Rhön	3	Ländliche Region	191	Schweinfurt	96	Unterfranken	DE26B	Schweinfurt, Landkreis	DE26	Unterfranken	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9679000	Würzburg	968.33	161340	Würzburg	2	9679000	Würzburg	0	2	2	Städtischer Kreis	1	Städtischer Raum	918	Würzburg	2	Region mit Verstädterungsansätzen	190	Würzburg	96	Unterfranken	DE26C	Würzburg, Landkreis	DE26	Unterfranken	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9761000	Augsburg, Stadt	146.87	292851	Augsburg	1	9761000	Augsburg, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	902	Augsburg	2	Region mit Verstädterungsansätzen	200	Augsburg	97	Schwaben	DE271	Augsburg, Kreisfreie Stadt	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9762000	Kaufbeuren, Stadt	40.02	43478	Kaufbeuren	1	9777000	Ostallgäu/Kaufbeuren	1	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	901	Allgäu	3	Ländliche Region	202	Kaufbeuren	97	Schwaben	DE272	Kaufbeuren, Kreisfreie Stadt	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9763000	Kempten (Allgäu), Stadt	63.28	68330	Kempten (Allgäu)	1	9780000	Oberallgäu/Kempten	1	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	901	Allgäu	3	Ländliche Region	203	Kempten	97	Schwaben	DE273	Kempten (Allgäu), Kreisfreie Stadt	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9764000	Memmingen, Stadt	70.11	43470	Memmingen	1	9778000	Unterallgäu/Memmingen	1	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	904	Donau-Iller (BY)	3	Ländliche Region	201	Memmingen	97	Schwaben	DE274	Memmingen, Kreisfreie Stadt	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9771000	Aichach-Friedberg	780.25	132596	Aichach	2	9771000	Aichach-Friedberg	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	902	Augsburg	2	Region mit Verstädterungsansätzen	200	Augsburg	97	Schwaben	DE275	Aichach-Friedberg	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9772000	Augsburg	1070.61	249838	Augsburg	2	9772000	Augsburg	0	2	2	Städtischer Kreis	1	Städtischer Raum	902	Augsburg	2	Region mit Verstädterungsansätzen	200	Augsburg	97	Schwaben	DE276	Augsburg, Landkreis	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9773000	Dillingen a.d.Donau	792.24	95159	Dillingen a.d.Donau	2	9773000	Dillingen a.d.Donau	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	902	Augsburg	2	Region mit Verstädterungsansätzen	198	Dillingen	97	Schwaben	DE277	Dillingen an der Donau	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9774000	Günzburg	762.41	124519	Günzburg	2	9774000	Günzburg	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	904	Donau-Iller (BY)	3	Ländliche Region	199	Günzburg	97	Schwaben	DE278	Günzburg	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9775000	Neu-Ulm	515.85	172546	Neu-Ulm	2	9775000	Neu-Ulm	0	2	2	Städtischer Kreis	1	Städtischer Raum	904	Donau-Iller (BY)	3	Ländliche Region	145	Ulm	97	Schwaben	DE279	Neu-Ulm	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9776000	Lindau (Bodensee)	323.39	81148	Lindau (Bodensee)	2	9776000	Lindau (Bodensee)	0	2	2	Städtischer Kreis	1	Städtischer Raum	901	Allgäu	3	Ländliche Region	204	Lindau	97	Schwaben	DE27A	Lindau (Bodensee)	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9777000	Ostallgäu	1394.46	139278	Marktoberdorf	2	9777000	Ostallgäu/Kaufbeuren	1	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	901	Allgäu	3	Ländliche Region	202	Kaufbeuren	97	Schwaben	DE27B	Ostallgäu	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9778000	Unterallgäu	1229.58	142544	Mindelheim	2	9778000	Unterallgäu/Memmingen	1	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	904	Donau-Iller (BY)	3	Ländliche Region	201	Memmingen	97	Schwaben	DE27C	Unterallgäu	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9779000	Donau-Ries	1274.56	133043	Donauwörth	2	9779000	Donau-Ries	0	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	902	Augsburg	2	Region mit Verstädterungsansätzen	197	Donauwörth-Nördlingen	97	Schwaben	DE27D	Donau-Ries	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9780000	Oberallgäu	1527.98	154568	Sonthofen	2	9780000	Oberallgäu/Kempten	1	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	901	Allgäu	3	Ländliche Region	203	Kempten	97	Schwaben	DE27E	Oberallgäu	DE27	Schwaben	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
10041000	Regionalverband Saarbrücken	410.95	330150	Saarbrücken, Landeshauptstadt	2	10041000	Regionalverband Saarbrücken	0	2	2	Städtischer Kreis	1	Städtischer Raum	1001	Saar	1	Städtische Region	118	Saarbrücken	100	Saarland	DEC01	Regionalverband Saarbrücken	DEC0	Saarland	10	Saarland	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
10042000	Merzig-Wadern	556.66	103656	Merzig, Kreisstadt	2	10042000	Merzig-Wadern	0	2	2	Städtischer Kreis	1	Städtischer Raum	1001	Saar	1	Städtische Region	116	Merzig	100	Saarland	DEC02	Merzig-Wadern	DEC0	Saarland	10	Saarland	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
10043000	Neunkirchen	249.8	133297	Ottweiler	2	10043000	Neunkirchen	0	2	2	Städtischer Kreis	1	Städtischer Raum	1001	Saar	1	Städtische Region	118	Saarbrücken	100	Saarland	DEC03	Neunkirchen	DEC0	Saarland	10	Saarland	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
10044000	Saarlouis	459.35	195815	Saarlouis, Kreisstadt	2	10044000	Saarlouis	0	2	2	Städtischer Kreis	1	Städtischer Raum	1001	Saar	1	Städtische Region	118	Saarbrücken	100	Saarland	DEC04	Saarlouis	DEC0	Saarland	10	Saarland	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
10045000	Saarpfalz-Kreis	418.28	143402	Homburg, Kreisstadt	2	10045000	Saar-Pfalz-Kreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	1001	Saar	1	Städtische Region	119	Homburg/Saar	100	Saarland	DEC05	Saarpfalz-Kreis	DEC0	Saarland	10	Saarland	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
10046000	St. Wendel	476.07	87867	St. Wendel, Kreisstadt	2	10046000	Sankt Wendel	0	2	2	Städtischer Kreis	1	Städtischer Raum	1001	Saar	1	Städtische Region	117	St. Wendel	100	Saarland	DEC06	St. Wendel	DEC0	Saarland	10	Saarland	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
11000000	Berlin, Stadt	891.12	3613495	Berlin	1	11000000	Berlin, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	1101	Berlin	1	Städtische Region	205	Berlin	110	Berlin	DE300	Berlin	DE30	Berlin	11	Berlin	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
12051000	Brandenburg an der Havel, Stadt	229.72	71886	Brandenburg an der Havel	1	12069000	Potsdam-Mittelmark/Brandenburg	1	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	1201	Havelland-Fläming	3	Ländliche Region	206	Potsdam-Brandenburg	120	Brandenburg	DE401	Brandenburg an der Havel, Kreisfreie Stadt	DE40	Brandenburg	12	Brandenburg	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
12052000	Cottbus, Stadt	165.62	101036	Cottbus	1	12071000	Spree-Neiße/Cottbus	1	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	1202	Lausitz-Spreewald	3	Ländliche Region	207	Cottbus	120	Brandenburg	DE402	Cottbus, Kreisfreie Stadt	DE40	Brandenburg	12	Brandenburg	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
12053000	Frankfurt (Oder), Stadt	147.85	58237	Frankfurt(Oder)	1	12067000	Oder-Spree/Frankfurt	1	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	1203	Oderland-Spree	3	Ländliche Region	208	Frankfurt/Oder	120	Brandenburg	DE403	Frankfurt (Oder), Kreisfreie Stadt	DE40	Brandenburg	12	Brandenburg	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
12054000	Potsdam, Stadt	188.26	175710	Potsdam	1	12054000	Potsdam, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	1201	Havelland-Fläming	3	Ländliche Region	206	Potsdam-Brandenburg	120	Brandenburg	DE404	Potsdam, Kreisfreie Stadt	DE40	Brandenburg	12	Brandenburg	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
12060000	Barnim	1479.67	180864	Eberswalde	2	12060000	Barnim	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	1205	Uckermark-Barnim	3	Ländliche Region	209	Eberswalde	120	Brandenburg	DE405	Barnim	DE40	Brandenburg	12	Brandenburg	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
12061000	Dahme-Spreewald	2274.48	167319	Lübben(Spreewald)	2	12061000	Dahme-Spreewald	0	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	1202	Lausitz-Spreewald	3	Ländliche Region	210	Luckenwalde	120	Brandenburg	DE406	Dahme-Spreewald	DE40	Brandenburg	12	Brandenburg	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
12062000	Elbe-Elster	1899.57	103455	Herzberg/Elster	2	12062000	Elbe-Elster	0	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	1202	Lausitz-Spreewald	3	Ländliche Region	211	Finsterwalde	120	Brandenburg	DE407	Elbe-Elster	DE40	Brandenburg	12	Brandenburg	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
12063000	Havelland	1727.29	160710	Rathenow	2	12063000	Havelland	0	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	1201	Havelland-Fläming	3	Ländliche Region	206	Potsdam-Brandenburg	120	Brandenburg	DE408	Havelland	DE40	Brandenburg	12	Brandenburg	2	Ost																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
